building_id,region_slug,lon,lat,height_m,surge_class,surge_ft,flood_active,exposure_score,exposure_category
59d98215-8e58-493a-aa09-70220d054292,galveston-seawall,-94.797839,29.299385,4.621628761291504,2,1.5,False,0.045,low
5a2f8270-6349-4568-87b5-c6d1769516b1,galveston-seawall,-94.797703,29.298842,,1,0.5,False,0.015,low
2f452c92-0fbe-43e6-854f-f8512a101399,galveston-seawall,-94.797621,29.299019,4.2759881019592285,1,0.5,False,0.015,low
9d62ac8f-703b-44b6-bef5-f3bf90b014f8,galveston-seawall,-94.797323,29.299348,3.077407121658325,1,0.5,False,0.015,low
d6687df4-58d3-459e-a3d8-cc7ee636a939,galveston-seawall,-94.797385,29.299539,2.9528303146362305,1,0.5,False,0.015,low
f533f35c-6ad8-4502-a1fd-1b17ef3c6d77,galveston-seawall,-94.797147,29.299536,5.272826671600342,2,1.5,False,0.045,low
e0a21faf-0ec5-4f15-b92f-0e037f78abb2,galveston-seawall,-94.797183,29.299627,2.6805150508880615,2,1.5,False,0.045,low
160db5f1-db1c-41a3-b530-8ab1fa9a580d,galveston-seawall,-94.79713,29.299465,5.405386447906494,2,1.5,False,0.045,low
e6330cd3-1847-44d4-92ed-ad1a31ce307c,galveston-seawall,-94.79709,29.299088,,1,0.5,False,0.015,low
7baa072c-5744-4535-9452-416bbce0e62f,galveston-seawall,-94.797232,29.29909,,1,0.5,False,0.015,low
9110bacd-80f2-4050-884e-4c6f1b6a0b05,galveston-seawall,-94.7974,29.298336,5.241690158843994,0,0.0,False,0.0,none
467c10a4-fe3a-4560-89bf-7bcbf7c3f0eb,galveston-seawall,-94.797528,29.298299,4.341513156890869,0,0.0,False,0.0,none
51311bd7-fcaa-41ea-89c1-7c24c1de4579,galveston-seawall,-94.79725,29.298344,4.763333320617676,0,0.0,False,0.0,none
248dde92-120e-43f2-bc15-4f6f644a753b,galveston-seawall,-94.797138,29.298397,4.840814113616943,0,0.0,False,0.0,none
551b3122-bb15-4ef8-baf3-2490bc139f5d,galveston-seawall,-94.79717,29.298061,5.069448471069336,0,0.0,False,0.0,none
bb5cd37e-243a-4ebb-8f78-3c7cc591915a,galveston-seawall,-94.796729,29.298002,4.96308708190918,0,0.0,False,0.0,none
b2845199-d258-4ff5-b0f4-755f12aaee48,galveston-seawall,-94.796859,29.298366,4.317453384399414,0,0.0,False,0.0,none
6f15e14a-ba58-40c9-b1bb-71d119855c68,galveston-seawall,-94.796654,29.298217,4.9438629150390625,1,0.5,False,0.015,low
655790ac-2b7b-4293-906e-49c34e2bba19,galveston-seawall,-94.796711,29.298075,3.985867500305176,0,0.0,False,0.0,none
7edf3241-0e57-4043-908a-3ea4a4b4975b,galveston-seawall,-94.79658,29.298022,8.261622428894043,0,0.0,False,0.0,none
d0b71fa2-5bd3-4aba-8982-a6f8ca743ec5,galveston-seawall,-94.796318,29.298299,,0,0.0,False,0.0,none
444f51cd-5965-4213-948e-96cdbdcbbea5,galveston-seawall,-94.796211,29.29822,4.405479431152344,0,0.0,False,0.0,none
375628d2-5a6d-4a39-8d2a-daecf9ce0f69,galveston-seawall,-94.796191,29.29814,6.32343053817749,0,0.0,False,0.0,none
ead31e3f-f887-4ac9-bbd8-cefb4002e74b,galveston-seawall,-94.795814,29.298275,5.216639518737793,0,0.0,False,0.0,none
9d9e3daa-f27a-4577-9f8f-08fc8339052b,galveston-seawall,-94.795691,29.298281,5.959726810455322,0,0.0,False,0.0,none
0c4d6be3-0bb8-4d7f-9fdf-598fa3027d7a,galveston-seawall,-94.795967,29.298257,5.916439533233643,0,0.0,False,0.0,none
cc66a847-2e47-49d5-8074-83c25dded36e,galveston-seawall,-94.795741,29.298425,5.5358428955078125,0,0.0,False,0.0,none
39c54a5f-5d92-42e2-bb60-38e8c1c23ec4,galveston-seawall,-94.795793,29.298574,2.52838397026062,0,0.0,False,0.0,none
f9df40ad-a434-49a7-904b-904cbba958bb,galveston-seawall,-94.795753,29.298796,6.215596675872803,0,0.0,False,0.0,none
a119dcff-3816-47c9-8961-8c5b6b9b84f6,galveston-seawall,-94.795868,29.298745,4.9153571128845215,0,0.0,False,0.0,none
e4ecd6f3-d1cc-40e6-b140-5cd048f236fe,galveston-seawall,-94.795996,29.298689,4.256436824798584,0,0.0,False,0.0,none
d1d90e14-41a8-4dc8-ac27-f50d9e575d19,galveston-seawall,-94.796277,29.298602,3.0139307975769043,0,0.0,False,0.0,none
0532673a-9434-4ea1-af91-e8c4bb024036,galveston-seawall,-94.796313,29.298434,,0,0.0,False,0.0,none
1bd63f67-53a3-43a1-b689-35278ca52c23,galveston-seawall,-94.796255,29.299403,9.149452209472656,0,0.0,False,0.0,none
3a1a9abb-f6c6-4759-993e-cb1dfb7c0e90,galveston-seawall,-94.796574,29.299252,5.3415303230285645,1,0.5,False,0.015,low
5f7e7485-9f87-4651-8d8c-3ee5979c87c4,galveston-seawall,-94.796135,29.299791,4.747737884521484,1,0.5,False,0.015,low
8de0ed7f-bd91-4993-8b2a-d7993675b46d,galveston-seawall,-94.795939,29.29979,3.581252098083496,0,0.0,False,0.0,none
a8cefe0d-8ca1-4221-8278-b451d0db921d,galveston-seawall,-94.795067,29.299698,3.8107311725616455,0,0.0,False,0.0,none
d6cbb6a2-1e12-4213-847a-350486ad21c0,galveston-seawall,-94.79483,29.300105,5.463871002197266,1,0.5,False,0.015,low
e5db8591-09a3-47a9-b224-e5c9c2dc9cfd,galveston-seawall,-94.794328,29.299478,,0,0.0,False,0.0,none
8ed1cba4-b3c7-442f-af90-251bd0d3f34f,galveston-seawall,-94.794589,29.29894,4.087825298309326,0,0.0,False,0.0,none
81eaae4d-cd3c-4ada-abda-e0500208c548,galveston-seawall,-94.79543,29.299661,3.1984901428222656,0,0.0,False,0.0,none
4bafe59e-4995-45d1-86b9-50fe8ce8b11a,galveston-seawall,-94.795193,29.299001,,0,0.0,False,0.0,none
9ca788ad-2946-474b-b7e0-6195338dc40a,galveston-seawall,-94.79502,29.298429,5.742467880249023,0,0.0,False,0.0,none
a1abb6ca-6c53-4024-9fd4-e96bfc77d3cd,galveston-seawall,-94.795614,29.29883,6.025084972381592,0,0.0,False,0.0,none
10f4a0d2-ae68-4a80-aa60-da15b4003643,galveston-seawall,-94.795523,29.298617,,0,0.0,False,0.0,none
177d9ae2-60cd-47ba-9062-905d8b673703,galveston-seawall,-94.795649,29.298605,,0,0.0,False,0.0,none
88085995-2a07-4527-aadb-156b8414ba7f,galveston-seawall,-94.795646,29.298469,,0,0.0,False,0.0,none
2830e8ac-69c3-43c7-aa2e-f7ccb7939520,galveston-seawall,-94.795504,29.298508,5.674306392669678,0,0.0,False,0.0,none
af3bf3a5-ddef-4eb0-864e-176d578026ff,galveston-seawall,-94.795458,29.298321,3.331817388534546,0,0.0,False,0.0,none
fdff86c6-5e23-4966-a626-747c50b205c1,galveston-seawall,-94.795579,29.298279,3.4276022911071777,0,0.0,False,0.0,none
f79d30f8-a72f-4cbb-9188-7e55a270b468,galveston-seawall,-94.794892,29.298028,4.448390007019043,0,0.0,False,0.0,none
511a587f-b109-41bb-8f59-928b82f2853c,galveston-seawall,-94.794925,29.29866,5.46781587600708,0,0.0,False,0.0,none
adab6c92-d6c2-434f-9a23-6f41a2eaa747,galveston-seawall,-94.794991,29.298813,4.731494903564453,0,0.0,False,0.0,none
879ac9ba-b9cd-4ebe-a663-a9977770de30,galveston-seawall,-94.794754,29.298503,7.086968898773193,0,0.0,False,0.0,none
26606787-8ad8-4aeb-b3cf-96a59d71a979,galveston-seawall,-94.794635,29.298565,5.898806571960449,0,0.0,False,0.0,none
22ed293b-453a-4d62-a680-a9f6832ef79f,galveston-seawall,-94.794407,29.298625,,0,0.0,False,0.0,none
6ec92552-51fa-4812-9a88-52e034bea7eb,galveston-seawall,-94.794385,29.298801,3.102755069732666,0,0.0,False,0.0,none
9ace0317-00e9-44fb-99ba-16f7e37babbf,galveston-seawall,-94.794333,29.298699,3.896127462387085,0,0.0,False,0.0,none
4e368799-2de7-4aea-a5d2-9a651a9fd140,galveston-seawall,-94.79449,29.298568,5.907953262329102,0,0.0,False,0.0,none
9ad604cb-6c2c-484a-a666-f936769fe079,galveston-seawall,-94.794636,29.298101,5.716203212738037,0,0.0,False,0.0,none
9deee299-508e-42fb-a53b-e07b052d71cb,galveston-seawall,-94.794444,29.298142,5.203503131866455,0,0.0,False,0.0,none
2b285fc9-c9e6-40a1-aa7b-bfeba30b7572,galveston-seawall,-94.794164,29.29807,5.672181606292725,0,0.0,False,0.0,none
d21ddb30-646b-4d66-b74c-964b31cc3b23,galveston-seawall,-94.794312,29.298121,,0,0.0,False,0.0,none
d3952771-a6cc-4731-9d0d-fadf93f4b9b4,galveston-seawall,-94.79425,29.298252,5.584011554718018,0,0.0,False,0.0,none
14f8305f-9341-432e-941c-91c2a403df6c,galveston-seawall,-94.793647,29.29832,5.421706199645996,0,0.0,False,0.0,none
cf6a3a26-9899-4991-a4ec-34c700ef8b05,galveston-seawall,-94.794303,29.298574,5.627766132354736,0,0.0,False,0.0,none
c2149b17-fa32-46cf-9654-4cffcbc172f5,galveston-seawall,-94.793656,29.29901,5.785126686096191,0,0.0,False,0.0,none
06f6ca6f-89ea-4eef-8d2b-e0039269d364,galveston-seawall,-94.793263,29.299374,3.9203031063079834,0,0.0,False,0.0,none
1722134f-b735-4650-ad53-ca5900fca98b,galveston-seawall,-94.793072,29.298484,5.03101921081543,0,0.0,False,0.0,none
a2b98b39-efd1-4ad4-9590-114c2c86cc2c,galveston-seawall,-94.793577,29.298064,6.696831703186035,0,0.0,False,0.0,none
be33749f-ee44-4802-96ea-6a19a0059016,galveston-seawall,-94.793445,29.298116,2.893221616744995,0,0.0,False,0.0,none
74e85122-0a54-44cd-bc3e-b2968a81056f,galveston-seawall,-94.793321,29.29815,4.541330337524414,0,0.0,False,0.0,none
844061b6-2650-4ee6-8f0b-3cfbddfe7465,galveston-seawall,-94.793131,29.298006,5.523453712463379,0,0.0,False,0.0,none
52dab64a-8e30-430c-81a9-66d9379e30e1,galveston-seawall,-94.793027,29.298224,3.630674123764038,0,0.0,False,0.0,none
b624293f-48ce-4871-801d-7a793d00be7e,galveston-seawall,-94.792934,29.298083,5.692950248718262,0,0.0,False,0.0,none
c24cef28-d5db-47af-99c5-dc7c2c09c5be,galveston-seawall,-94.792782,29.298189,,0,0.0,False,0.0,none
cb3ac8d4-18a4-466e-8d56-3a61259eadb9,galveston-seawall,-94.792454,29.298663,8.54123592376709,0,0.0,False,0.0,none
32050505-92b1-4a0c-81cb-0cb917e87785,galveston-seawall,-94.792276,29.2988,,0,0.0,False,0.0,none
f4b5aea1-df79-4294-a6a9-7aac89ec9603,galveston-seawall,-94.792273,29.298248,7.443055152893066,0,0.0,False,0.0,none
efbe4088-33a5-4a75-9fd6-a53720e8681a,galveston-seawall,-94.791893,29.298342,4.835586071014404,0,0.0,False,0.0,none
1dccab91-cee2-45be-92d5-13a19afa7e06,galveston-seawall,-94.791658,29.29843,,0,0.0,False,0.0,none
cdbee4ab-430e-48ce-8e17-973c591c9e5a,galveston-seawall,-94.791872,29.298897,6.253749370574951,0,0.0,False,0.0,none
d63c2cf0-41d8-48d0-b842-2a249ad00f1b,galveston-seawall,-94.792049,29.299284,4.655830383300781,0,0.0,False,0.0,none
85d05cab-659e-43ac-93e2-2c4298614dd8,galveston-seawall,-94.792448,29.299578,4.466559410095215,0,0.0,False,0.0,none
c125219c-8100-4e63-ab42-779b2a15e490,galveston-seawall,-94.792453,29.299302,,0,0.0,False,0.0,none
6ba6df9b-a06e-4248-b1b9-24d83a12d539,galveston-seawall,-94.79258,29.2991,4.150553226470947,0,0.0,False,0.0,none
4e6d1cbb-e292-4d20-bd90-290d0a8c34c5,galveston-seawall,-94.792686,29.299239,,0,0.0,False,0.0,none
d19f13f8-3c8f-4474-be64-af8ec9847db5,galveston-seawall,-94.791706,29.299809,,0,0.0,False,0.0,none
7580c008-b760-4b45-b51e-e47af25ccf81,galveston-seawall,-94.79164,29.299928,,0,0.0,False,0.0,none
a7e40762-c66f-4d29-b71e-eb1075811062,galveston-seawall,-94.794025,29.300042,8.415777206420898,0,0.0,False,0.0,none
7c89dca3-d35e-4e22-83f4-bec55a60e79b,galveston-seawall,-94.788867,29.300074,5.625583648681641,0,0.0,False,0.0,none
d0b9f2fd-e305-40b9-85db-7234dac49c5f,galveston-seawall,-94.788989,29.300016,5.888650894165039,0,0.0,False,0.0,none
fee3c53c-88a5-4ac8-bf48-972ce4d12a1a,galveston-seawall,-94.789126,29.299987,5.250766277313232,0,0.0,False,0.0,none
1c2e2442-8089-41e8-af49-0ce4216afd5f,galveston-seawall,-94.789253,29.299954,4.428600311279297,1,0.5,False,0.015,low
69ea393f-fc60-4544-a65d-42a8e3d293de,galveston-seawall,-94.789623,29.299894,2.954821825027466,0,0.0,False,0.0,none
d719d5e4-dbda-412f-963e-d4a8ecab455b,galveston-seawall,-94.78977,29.299868,4.151748180389404,0,0.0,False,0.0,none
ae210c28-1eb3-4c23-97be-d5bbb3e35b51,galveston-seawall,-94.789919,29.299982,,0,0.0,False,0.0,none
a2dcb281-a6c7-43c6-9ae1-9805806f757f,galveston-seawall,-94.789897,29.299796,4.6868486404418945,0,0.0,False,0.0,none
9c954e52-3294-4103-8839-f0fc104458c2,galveston-seawall,-94.790044,29.299773,6.8006978034973145,0,0.0,False,0.0,none
c948348e-56ce-4a59-8ca1-222552641a11,galveston-seawall,-94.790134,29.299703,6.570820331573486,0,0.0,False,0.0,none
66bd6653-89d7-4695-89b8-3082153ed7e6,galveston-seawall,-94.790198,29.299905,3.639054536819458,0,0.0,False,0.0,none
75f9b402-5bdd-493a-a54c-575e18e62d9d,galveston-seawall,-94.790064,29.29994,3.6509392261505127,0,0.0,False,0.0,none
55059f84-e2c8-4870-92ef-3b8a6f5308da,galveston-seawall,-94.791564,29.299785,5.968502044677734,0,0.0,False,0.0,none
a689671d-aae3-4510-ab81-82656a87a6b1,galveston-seawall,-94.791427,29.299751,,0,0.0,False,0.0,none
7a908f76-bc22-48c8-aa40-cc7848fc64aa,galveston-seawall,-94.791362,29.299897,6.671842575073242,0,0.0,False,0.0,none
2166b96c-719a-4f4c-adf6-7372de242491,galveston-seawall,-94.791255,29.29975,,0,0.0,False,0.0,none
40e26933-055e-4115-b93f-a0ee1d65be0e,galveston-seawall,-94.791155,29.299776,4.028194427490234,0,0.0,False,0.0,none
6b10d0ef-0bbc-4d3c-9e11-4f5939dbc7cf,galveston-seawall,-94.791027,29.299959,5.915331840515137,0,0.0,False,0.0,none
5dc50cc2-d52c-466f-8cae-c47497dbe20d,galveston-seawall,-94.790528,29.300085,6.462175369262695,0,0.0,False,0.0,none
725354b4-5612-4606-91e4-c1b9143c0e2d,galveston-seawall,-94.790322,29.299863,5.198167324066162,0,0.0,False,0.0,none
72902b0e-553e-4563-bba8-5e6f92dbd6d5,galveston-seawall,-94.790234,29.299688,5.4473772048950195,0,0.0,False,0.0,none
d5c6acab-0fb5-4e42-8a5e-677e59e1d2bd,galveston-seawall,-94.790402,29.29969,4.076752662658691,0,0.0,False,0.0,none
bb9886ff-2d9d-4187-8df2-4893c30a0264,galveston-seawall,-94.790297,29.299323,5.811294078826904,0,0.0,False,0.0,none
c94ac2b4-c2a8-4e06-b579-5ef8972f46fb,galveston-seawall,-94.790243,29.299219,3.978299379348755,0,0.0,False,0.0,none
67e37973-e4bb-489e-bc4d-7120eb3ad906,galveston-seawall,-94.790518,29.298846,5.636273384094238,0,0.0,False,0.0,none
44f9b82f-4284-4d75-bf3a-6fe74c50d006,galveston-seawall,-94.79069,29.299146,5.587169647216797,0,0.0,False,0.0,none
8eddd440-0aca-462f-b400-cf87c284c54e,galveston-seawall,-94.79088,29.299086,5.610358715057373,0,0.0,False,0.0,none
2b1181d7-7192-4010-8839-d368fb352e2c,galveston-seawall,-94.790842,29.299637,6.159806251525879,0,0.0,False,0.0,none
1ed1c185-b67c-4e9d-a0a7-276567f1f087,galveston-seawall,-94.791066,29.299513,6.142251491546631,0,0.0,False,0.0,none
f482617e-baa2-4583-89e8-1e4f27b80d68,galveston-seawall,-94.79091,29.299514,7.2524590492248535,0,0.0,False,0.0,none
a53ab39d-5179-440a-a4f8-44081f16c477,galveston-seawall,-94.79121,29.299455,6.470664978027344,0,0.0,False,0.0,none
9c3c497c-69a7-49b4-85f3-7228d52b544d,galveston-seawall,-94.791134,29.299658,4.126453876495361,0,0.0,False,0.0,none
9c6ebf12-cf07-4749-a34d-280b799cbf35,galveston-seawall,-94.791271,29.299628,2.932236433029175,0,0.0,False,0.0,none
07bb5dde-f338-4279-ad51-c22bf1fff617,galveston-seawall,-94.791261,29.299508,4.8808817863464355,0,0.0,False,0.0,none
bb81ebc0-8b69-40c0-bb0b-1288a201c3d6,galveston-seawall,-94.79138,29.299601,3.5592172145843506,0,0.0,False,0.0,none
737276ab-2695-48a8-977d-9ac3478f4f38,galveston-seawall,-94.791517,29.299426,4.210293769836426,0,0.0,False,0.0,none
52fb3427-08ce-4184-a2c7-390715c75b1b,galveston-seawall,-94.791314,29.29941,6.728906631469727,0,0.0,False,0.0,none
f89fc6dc-6f67-4e37-b6be-1ad37a38c880,galveston-seawall,-94.79137,29.29888,4.2840752601623535,0,0.0,False,0.0,none
0371f8c0-4e9d-4f6a-97a9-e3c6b20a57a3,galveston-seawall,-94.791269,29.299005,5.852532386779785,0,0.0,False,0.0,none
a332f9db-c654-4ca9-9389-8c94aa709529,galveston-seawall,-94.79121,29.298846,,0,0.0,False,0.0,none
531a4f9f-7602-48cd-9c8e-ad0df4938af9,galveston-seawall,-94.791142,29.299042,4.974434852600098,0,0.0,False,0.0,none
bc4d4f47-f4ae-4f10-a5bc-a105b025ab57,galveston-seawall,-94.791011,29.299065,5.471847057342529,0,0.0,False,0.0,none
e8c14585-a4e8-4c11-b2d0-df594f5fd272,galveston-seawall,-94.791062,29.298858,4.176100254058838,0,0.0,False,0.0,none
0cc2bd67-ffef-47be-9ccc-43873a78bb56,galveston-seawall,-94.791065,29.298591,5.677550315856934,0,0.0,False,0.0,none
1b86d8f3-7bc0-4661-b915-60e5c41ec427,galveston-seawall,-94.790905,29.298,4.813526153564453,0,0.0,False,0.0,none
7fde04df-4a89-4946-b70b-fd3c1de46faa,galveston-seawall,-94.790703,29.298184,6.507175445556641,0,0.0,False,0.0,none
286e9d90-1239-4f21-a12d-fd87dd338a38,galveston-seawall,-94.790736,29.298669,5.356926441192627,0,0.0,False,0.0,none
1997b1d9-0bce-47df-bb0a-536a09412963,galveston-seawall,-94.790459,29.298702,6.403436660766602,0,0.0,False,0.0,none
2017f911-be58-4637-a2d2-dfe35e58a004,galveston-seawall,-94.79042,29.298223,7.5999345779418945,0,0.0,False,0.0,none
879b5c8a-4f59-4357-a343-8aaafe3acced,galveston-seawall,-94.789725,29.29837,2.851370096206665,0,0.0,False,0.0,none
b6dfd128-f007-4494-8645-6069aa157bf2,galveston-seawall,-94.789915,29.298822,6.39078950881958,0,0.0,False,0.0,none
a951c24f-b783-4b75-afb8-0f6fc8aa65da,galveston-seawall,-94.790067,29.298788,6.981905937194824,1,0.5,False,0.015,low
50c9c026-672c-462e-a003-7e9c2ec577c9,galveston-seawall,-94.790064,29.299112,,0,0.0,False,0.0,none
91166ab6-0edb-4252-b851-3ce6b6190f58,galveston-seawall,-94.790203,29.299108,,0,0.0,False,0.0,none
4693da35-df01-4368-b897-c5a5c7fb9144,galveston-seawall,-94.790151,29.299281,6.108723163604736,0,0.0,False,0.0,none
e3100150-4ddc-448e-a10b-05adc3bcd080,galveston-seawall,-94.790055,29.299306,6.431251049041748,0,0.0,False,0.0,none
aac56f0f-3d67-4de6-ac9b-5a5fbff72a1e,galveston-seawall,-94.789749,29.299408,4.496570110321045,0,0.0,False,0.0,none
db4c138e-b4b5-4091-818a-6bca386ba1b5,galveston-seawall,-94.78986,29.299385,4.7538557052612305,0,0.0,False,0.0,none
6577dbfa-c24e-4f1f-bbeb-a5b734a24c16,galveston-seawall,-94.789757,29.299068,2.64774227142334,0,0.0,False,0.0,none
5d908e5b-3a2b-4864-ae5f-1642d80bf8d2,galveston-seawall,-94.789817,29.298876,,0,0.0,False,0.0,none
18276c81-8712-4d21-b4b5-85fc014f552a,galveston-seawall,-94.789689,29.298885,5.271305084228516,0,0.0,False,0.0,none
dda1d0db-f05a-450b-9f5d-7fcdaa25e0db,galveston-seawall,-94.78956,29.298915,4.912315368652344,0,0.0,False,0.0,none
a942a772-9f69-464f-af9f-dacbbacad76b,galveston-seawall,-94.789473,29.299021,4.6478962898254395,0,0.0,False,0.0,none
be67000c-106b-4f03-94af-d813531b1941,galveston-seawall,-94.789284,29.298935,6.231445789337158,1,0.5,False,0.015,low
5feff9c7-52b7-4edc-a1eb-cd84be5a54f0,galveston-seawall,-94.789338,29.299055,6.321649074554443,0,0.0,False,0.0,none
71b29478-5d69-4e18-b614-332ca05bde9d,galveston-seawall,-94.789354,29.299172,5.3996806144714355,0,0.0,False,0.0,none
29c2701c-7af1-459c-9bd0-3ce2a9c12341,galveston-seawall,-94.789401,29.299292,4.069542407989502,0,0.0,False,0.0,none
5784ff04-025e-4c07-8069-7d42c834b3e2,galveston-seawall,-94.78948,29.299464,4.0578083992004395,0,0.0,False,0.0,none
61f09ece-e723-497c-82a4-7f4ee4e70a56,galveston-seawall,-94.789458,29.298302,14.35507583618164,0,0.0,False,0.0,none
1af05de7-57d1-47e0-b709-ef38f49e8c17,galveston-seawall,-94.789483,29.298185,,0,0.0,False,0.0,none
c26b6a58-212e-4975-9339-c2a8cd7768b0,galveston-seawall,-94.788671,29.298203,3.4153542518615723,0,0.0,False,0.0,none
23a80c40-492a-4c1a-94e8-7411114e6cb0,galveston-seawall,-94.788536,29.298271,5.796158790588379,0,0.0,False,0.0,none
df4b2be5-1157-4eb2-921a-0aaaf9cf4868,galveston-seawall,-94.788695,29.298366,4.882768630981445,0,0.0,False,0.0,none
16e15bd9-605d-4265-838b-02e74dac7a47,galveston-seawall,-94.788774,29.298736,6.089179039001465,0,0.0,False,0.0,none
fe81941a-f5d4-49a7-9629-204f29b060ec,galveston-seawall,-94.788612,29.298729,4.823897361755371,0,0.0,False,0.0,none
0b7c5670-8526-4385-b36c-bb59f440f68b,galveston-seawall,-94.788582,29.298571,3.4555394649505615,0,0.0,False,0.0,none
f02f0879-04d6-434b-9229-01cc853a75e3,galveston-seawall,-94.78859,29.298437,,0,0.0,False,0.0,none
d8df2717-13d0-457b-b185-cd330a9a97ad,galveston-seawall,-94.788462,29.298453,3.7367241382598877,0,0.0,False,0.0,none
6427fd57-7dc6-48db-8a61-7e7b14bf0ceb,galveston-seawall,-94.788431,29.29881,5.6590256690979,0,0.0,False,0.0,none
9fe7206d-c614-4d78-ab01-dc8c16462c6b,galveston-seawall,-94.788379,29.298623,4.210474491119385,0,0.0,False,0.0,none
5cc49b67-d2d4-4b0c-bfce-19ab4908371b,galveston-seawall,-94.78829,29.298799,6.577864646911621,0,0.0,False,0.0,none
fbcd8162-ac88-4145-8c23-ea5134627c4e,galveston-seawall,-94.788215,29.298519,2.701155424118042,0,0.0,False,0.0,none
90a21205-14cd-4df2-b98a-56df14343859,galveston-seawall,-94.78825,29.298323,5.446739196777344,0,0.0,False,0.0,none
a3aef0d0-2b11-48e1-b0b1-b3483db29a43,galveston-seawall,-94.788395,29.298291,5.804196357727051,0,0.0,False,0.0,none
dbf3ce9e-f297-48ff-bb65-c9f1bc97209e,galveston-seawall,-94.788143,29.298357,5.118336200714111,0,0.0,False,0.0,none
84b918ed-dce8-44ae-a646-8a96c428414b,galveston-seawall,-94.787995,29.298352,6.472782611846924,0,0.0,False,0.0,none
70e0a64a-ab49-4403-966f-554e22c73791,galveston-seawall,-94.787862,29.298364,3.281342029571533,0,0.0,False,0.0,none
8bb1a09c-fd72-4af1-8016-f2fea2f15bf0,galveston-seawall,-94.787741,29.298018,4.565099716186523,0,0.0,False,0.0,none
61de24dd-b4fa-4dbf-a72b-2339bc6a7a00,galveston-seawall,-94.787516,29.298526,6.562507629394531,0,0.0,False,0.0,none
29890eb8-13ba-4b84-a606-8146adf01a71,galveston-seawall,-94.787497,29.298708,7.595339298248291,0,0.0,False,0.0,none
c0677181-b823-4731-8e6c-1f9f75d446d3,galveston-seawall,-94.787604,29.298827,6.359565258026123,0,0.0,False,0.0,none
6a54d2fe-0960-4eb2-b70c-e3e1fee7efda,galveston-seawall,-94.787897,29.298495,7.2837042808532715,0,0.0,False,0.0,none
a40ad9b8-00ad-4cf8-b964-54521fd33445,galveston-seawall,-94.788082,29.298569,2.590615749359131,0,0.0,False,0.0,none
a54e875d-363c-414a-b62c-effe3099975e,galveston-seawall,-94.788053,29.298902,7.822432518005371,0,0.0,False,0.0,none
180d0892-dbe8-4729-934a-3618b3054121,galveston-seawall,-94.78762,29.298995,7.550811290740967,0,0.0,False,0.0,none
a1691b92-1d69-4659-8d41-df0e3acc2196,galveston-seawall,-94.788168,29.298851,7.92011833190918,0,0.0,False,0.0,none
2242dca7-0f05-477a-90b4-256d272fc3c5,galveston-seawall,-94.788589,29.299473,4.788427352905273,0,0.0,False,0.0,none
a4abfff8-3e2e-4caf-befa-5134e8cc509f,galveston-seawall,-94.787172,29.299991,,0,0.0,False,0.0,none
51a33240-909c-41ad-8f4e-f6314c2ea462,galveston-seawall,-94.78708,29.299764,,0,0.0,False,0.0,none
80f864a4-5dd4-42f0-be14-30835f0f7e6d,galveston-seawall,-94.786634,29.30002,,0,0.0,False,0.0,none
8d872829-a4ac-43c2-8fc9-a30a7ff6d4bb,galveston-seawall,-94.786793,29.300015,6.213461875915527,0,0.0,False,0.0,none
c91388d7-a83d-4264-aa35-431afd762110,galveston-seawall,-94.786709,29.299862,4.972358226776123,0,0.0,False,0.0,none
eda3d4e2-e214-40b4-a963-e7382d211dee,galveston-seawall,-94.786588,29.299888,2.80863881111145,0,0.0,False,0.0,none
4be906b7-190a-4b0a-a914-c2adf50744e5,galveston-seawall,-94.786532,29.299703,6.066922664642334,0,0.0,False,0.0,none
568d0804-5a2b-45d5-a93c-df7dc2cfe4d8,galveston-seawall,-94.786283,29.299816,6.144257068634033,0,0.0,False,0.0,none
c1250af8-97c6-46a8-bc42-5cd6f728e7c4,galveston-seawall,-94.786159,29.299869,6.855706691741943,0,0.0,False,0.0,none
838b0035-2f69-4c3c-b3b5-158e305441a3,galveston-seawall,-94.786408,29.299306,6.463231563568115,0,0.0,False,0.0,none
d4905a3e-e3a1-4f60-b37c-177641218d41,galveston-seawall,-94.786297,29.299349,6.046453475952148,0,0.0,False,0.0,none
c23ef4db-6afc-4162-a559-7c6e0f3f8b9f,galveston-seawall,-94.786197,29.299377,6.353304386138916,0,0.0,False,0.0,none
cd10c98a-1d7e-44b2-bac7-c2e14d1619ac,galveston-seawall,-94.786131,29.298866,5.6532206535339355,0,0.0,False,0.0,none
c773cab3-28e9-4753-9ff9-c1648684cdaa,galveston-seawall,-94.786268,29.298845,5.485743045806885,0,0.0,False,0.0,none
91ec66c7-1556-4f82-b049-5cf99ec379bb,galveston-seawall,-94.786382,29.298844,4.297402858734131,1,0.5,False,0.015,low
5188fe2b-5b08-414d-87e3-3df7b4e31491,galveston-seawall,-94.786401,29.299017,2.631934881210327,0,0.0,False,0.0,none
624a4c65-981f-4632-898d-2f186cfbe0d2,galveston-seawall,-94.786484,29.299124,5.071102619171143,0,0.0,False,0.0,none
cd91c893-eb4d-4b66-a1ed-c01958ee61fd,galveston-seawall,-94.786538,29.299306,6.210850238800049,0,0.0,False,0.0,none
3d04066f-25bd-476d-bcda-6d73aa7e6474,galveston-seawall,-94.786653,29.299637,6.138578414916992,0,0.0,False,0.0,none
